Datetime, WindSpeed, WindGust_10min, WindSpeed_10min, WindSpeed_1min, WindDir_1min, WindDir_10min  
2023-07-20 13:48:22:576379,3.0,3.5,0.0,1.4,223,163
2023-07-20 13:48:23:097690,3.0,3.5,0.0,1.5,223,163
2023-07-20 13:48:23:163690,3.0,3.5,0.0,1.5,226,164
2023-07-20 13:48:23:228690,3.0,3.5,0.0,1.5,226,164
2023-07-20 13:48:24:403869,3.0,3.5,0.0,1.5,228,165
2023-07-20 13:48:24:506927,3.0,3.5,0.0,1.5,228,165
2023-07-20 13:48:24:578544,3.0,3.5,0.0,1.5,228,165
2023-07-20 13:48:25:094714,2.5,3.5,0.0,1.6,228,165
2023-07-20 13:48:25:167928,2.5,3.5,0.0,1.6,230,167
2023-07-20 13:48:25:250412,2.5,3.5,0.0,1.6,230,167
2023-07-20 13:48:26:393703,1.5,3.5,0.0,1.6,232,168
2023-07-20 13:48:26:467704,1.5,3.5,0.0,1.6,232,168
2023-07-20 13:48:26:532023,1.5,3.5,0.0,1.6,232,168
2023-07-20 13:48:27:083040,1.5,3.5,0.0,1.6,232,168
2023-07-20 13:48:27:145893,1.5,3.5,0.0,1.6,232,168
2023-07-20 13:48:27:208502,1.5,3.5,0.0,1.6,234,169
2023-07-20 13:48:28:427606,1.5,3.5,0.0,1.6,236,171
2023-07-20 13:48:28:495598,1.5,3.5,0.0,1.6,236,171
2023-07-20 13:48:28:581742,1.5,3.5,0.0,1.6,236,171
2023-07-20 13:48:29:090249,1.0,3.5,0.0,1.6,236,171
2023-07-20 13:48:29:465599,1.0,3.5,0.0,1.6,238,172
2023-07-20 13:48:29:537605,1.0,3.5,0.0,1.6,238,172
2023-07-20 13:48:30:398902,1.0,3.5,0.0,1.6,240,173
2023-07-20 13:48:30:474902,1.0,3.5,0.0,1.6,240,173
2023-07-20 13:48:30:551901,1.0,3.5,0.0,1.6,240,173
2023-07-20 13:48:31:102906,2.0,3.5,0.0,1.6,240,173
2023-07-20 13:48:31:166907,2.0,3.5,0.0,1.6,240,173
2023-07-20 13:48:31:229910,2.0,3.5,0.0,1.6,242,175
2023-07-20 13:48:32:427880,3.0,3.5,0.0,1.6,244,176
2023-07-20 13:48:32:494880,3.0,3.5,0.0,1.6,244,176
2023-07-20 13:48:32:562883,3.0,3.5,0.0,1.6,244,176
2023-07-20 13:48:33:098747,3.0,3.5,0.0,1.6,244,176
2023-07-20 13:48:33:164764,3.0,3.5,0.0,1.6,244,176
2023-07-20 13:48:33:236132,3.0,3.5,0.0,1.6,244,176
2023-07-20 13:48:34:402899,2.5,3.5,0.0,1.6,247,179
2023-07-20 13:48:34:468277,2.5,3.5,0.0,1.6,247,179
2023-07-20 13:48:34:531984,2.5,3.5,0.0,1.6,247,179
2023-07-20 13:48:35:116391,3.0,3.5,0.0,1.6,247,179
2023-07-20 13:48:35:181633,3.0,3.5,0.0,1.6,247,179
2023-07-20 13:48:35:265633,3.0,3.5,0.0,1.6,251,180
2023-07-20 13:48:36:395917,3.0,3.5,0.0,1.7,252,182
2023-07-20 13:48:36:463715,3.0,3.5,0.0,1.7,252,182
2023-07-20 13:48:36:527478,3.0,3.5,0.0,1.7,252,182
2023-07-20 13:48:37:096459,2.5,3.5,0.0,1.7,252,182
2023-07-20 13:48:37:160018,2.5,3.5,0.0,1.7,252,182
2023-07-20 13:48:37:224333,2.5,3.5,0.0,1.7,252,182
2023-07-20 13:48:38:408152,2.0,3.5,0.0,1.7,252,184
2023-07-20 13:48:38:479694,2.0,3.5,0.0,1.7,252,184
2023-07-20 13:48:38:571734,2.0,3.5,0.0,1.7,252,184
2023-07-20 13:48:39:086939,1.0,3.5,0.0,1.7,252,184
2023-07-20 13:48:39:157943,1.0,3.5,0.0,1.7,252,184
2023-07-20 13:48:39:221939,1.0,3.5,0.0,1.7,252,184
2023-07-20 13:48:40:400181,0.5,3.5,0.0,1.7,256,187
2023-07-20 13:48:40:463913,0.5,3.5,0.0,1.7,256,187
2023-07-20 13:48:40:526307,0.5,3.5,0.0,1.7,256,187
2023-07-20 13:48:41:099226,0.5,3.5,0.0,1.7,256,187
2023-07-20 13:48:41:165075,0.5,3.5,0.0,1.7,256,187
2023-07-20 13:48:41:228570,0.5,3.5,0.0,1.7,256,187
2023-07-20 13:48:42:403607,2.0,3.5,0.0,1.7,258,190
2023-07-20 13:48:42:481804,2.0,3.5,0.0,1.7,258,190
2023-07-20 13:48:42:545909,2.0,3.5,0.0,1.7,258,190
2023-07-20 13:48:43:090240,3.0,3.5,0.0,1.8,258,190
2023-07-20 13:48:43:154238,3.0,3.5,0.0,1.8,258,190
2023-07-20 13:48:43:220240,3.0,3.5,0.0,1.8,258,190
2023-07-20 13:48:44:404243,3.0,3.5,0.0,1.8,259,193
2023-07-20 13:48:44:474193,3.0,3.5,0.0,1.8,259,193
2023-07-20 13:48:44:535199,3.0,3.5,0.0,1.8,259,193
2023-07-20 13:48:45:083474,2.0,3.5,0.0,1.9,259,193
2023-07-20 13:48:45:148474,2.0,3.5,0.0,1.9,259,193
2023-07-20 13:48:45:212893,2.0,3.5,0.0,1.9,259,193
2023-07-20 13:48:46:391996,1.0,3.5,0.0,1.9,262,195
2023-07-20 13:48:46:455795,1.0,3.5,0.0,1.9,262,195
2023-07-20 13:48:46:518514,1.0,3.5,0.0,1.9,262,195
2023-07-20 13:48:47:095732,1.0,3.5,0.0,1.9,262,195
2023-07-20 13:48:47:159362,1.0,3.5,0.0,1.9,262,195
2023-07-20 13:48:47:222363,1.0,3.5,0.0,1.9,262,195
2023-07-20 13:48:48:410261,1.5,3.5,0.0,1.9,263,198
2023-07-20 13:48:48:480262,1.5,3.5,0.0,1.9,263,198
2023-07-20 13:48:48:542869,1.5,3.5,0.0,1.9,263,198
2023-07-20 13:48:49:094851,3.0,3.5,0.0,1.9,263,198
2023-07-20 13:48:49:161611,3.0,3.5,0.0,1.9,263,198
2023-07-20 13:48:49:225324,3.0,3.5,0.0,1.9,263,198
2023-07-20 13:48:50:428740,3.5,3.5,0.0,2.0,265,199
2023-07-20 13:48:50:492186,3.5,3.5,0.0,2.0,267,201
2023-07-20 13:48:50:555796,3.5,3.5,0.0,2.0,267,201
2023-07-20 13:48:51:091197,3.0,3.5,0.0,2.0,267,201
2023-07-20 13:48:51:155198,3.0,3.5,0.0,2.0,267,201
2023-07-20 13:48:51:218720,3.0,3.5,0.0,2.0,267,201
2023-07-20 13:48:52:407363,1.5,3.5,0.0,2.1,269,202
2023-07-20 13:48:52:472049,1.5,3.5,0.0,2.1,269,203
2023-07-20 13:48:52:537522,1.5,3.5,0.0,2.1,269,203
2023-07-20 13:48:53:092280,2.5,3.5,0.0,2.1,269,203
2023-07-20 13:48:53:158847,2.5,3.5,0.0,2.1,269,203
2023-07-20 13:48:53:226276,2.5,3.5,0.0,2.1,269,203
2023-07-20 13:48:54:402138,3.5,3.5,0.0,2.2,268,205
2023-07-20 13:48:54:466563,3.5,3.5,0.0,2.2,268,205
2023-07-20 13:48:54:531174,3.5,3.5,0.0,2.2,266,206
2023-07-20 13:48:55:085792,4.0,4.0,0.0,2.2,266,206
2023-07-20 13:48:55:150812,4.0,4.0,0.0,2.2,266,206
2023-07-20 13:48:55:216057,4.0,4.0,0.0,2.2,266,206
2023-07-20 13:48:56:409394,2.0,4.0,0.0,2.2,262,207
2023-07-20 13:48:56:474390,2.0,4.0,0.0,2.2,262,207
2023-07-20 13:48:56:597391,2.0,4.0,0.0,2.2,258,208
2023-07-20 13:48:57:085452,2.5,4.0,0.0,2.2,258,208
2023-07-20 13:48:57:150451,2.5,4.0,0.0,2.2,258,208
2023-07-20 13:48:57:215918,2.5,4.0,0.0,2.2,258,208
2023-07-20 13:48:58:402016,3.5,4.0,0.0,2.2,254,209
2023-07-20 13:48:58:497954,3.5,4.0,0.0,2.2,254,209
2023-07-20 13:48:58:563322,3.5,4.0,0.0,2.2,249,210
2023-07-20 13:48:59:121690,4.0,4.0,0.0,2.2,249,210
2023-07-20 13:48:59:189301,4.0,4.0,0.0,2.2,249,210
2023-07-20 13:48:59:254912,4.0,4.0,0.0,2.2,249,210
2023-07-20 13:49:00:399034,3.0,4.0,0.0,2.2,245,211
2023-07-20 13:49:00:467874,3.0,4.0,0.0,2.2,245,211
2023-07-20 13:49:00:531537,3.0,4.0,0.0,2.2,245,211
2023-07-20 13:49:01:083784,2.0,4.0,0.0,2.2,240,211
2023-07-20 13:49:01:155785,2.0,4.0,0.0,2.2,240,211
2023-07-20 13:49:01:219797,2.0,4.0,0.0,2.2,240,211
2023-07-20 13:49:02:409642,1.5,4.0,0.0,2.2,236,212
2023-07-20 13:49:02:487469,1.5,4.0,0.0,2.2,236,212
2023-07-20 13:49:02:554811,1.5,4.0,0.0,2.2,236,212
2023-07-20 13:49:03:095267,1.0,4.0,0.0,2.1,231,212
2023-07-20 13:49:03:163577,1.0,4.0,0.0,2.1,231,212
2023-07-20 13:49:03:228577,1.0,4.0,0.0,2.1,231,212
2023-07-20 13:49:04:417954,1.0,4.0,0.3,2.1,227,212
2023-07-20 13:49:04:489322,1.0,4.0,0.3,2.1,227,212
2023-07-20 13:49:04:554746,1.0,4.0,0.3,2.1,227,212
2023-07-20 13:49:05:083972,0.5,4.0,0.3,2.1,223,213
2023-07-20 13:49:05:152694,0.5,4.0,0.3,2.1,223,213
2023-07-20 13:49:05:235011,0.5,4.0,0.3,2.1,223,213
2023-07-20 13:49:06:406503,0.5,4.0,0.3,2.1,219,213
2023-07-20 13:49:06:477503,0.5,4.0,0.3,2.1,219,213
2023-07-20 13:49:06:543504,0.5,4.0,0.3,2.1,219,213
2023-07-20 13:49:07:091982,0.5,4.0,0.3,2.0,215,213
2023-07-20 13:49:07:160903,0.5,4.0,0.3,2.0,215,213
2023-07-20 13:49:07:234756,0.5,4.0,0.3,2.0,215,213
2023-07-20 13:49:08:440431,0.5,4.0,0.3,2.0,211,213
2023-07-20 13:49:08:512431,0.5,4.0,0.3,2.0,211,213
2023-07-20 13:49:08:659061,0.5,4.0,0.3,2.0,207,213
2023-07-20 13:49:09:094036,0.0,4.0,0.3,2.0,207,213
2023-07-20 13:49:09:169037,0.0,4.0,0.3,2.0,207,213
2023-07-20 13:49:09:234037,0.0,4.0,0.3,2.0,207,213
2023-07-20 13:49:10:417435,0.0,4.0,0.3,2.0,204,212
2023-07-20 13:49:10:484434,0.0,4.0,0.3,2.0,204,212
2023-07-20 13:49:10:548557,0.0,4.0,0.3,2.0,204,212
2023-07-20 13:49:11:107879,0.5,4.0,0.3,2.0,200,212
2023-07-20 13:49:11:171461,0.5,4.0,0.3,2.0,200,212
2023-07-20 13:49:11:236077,0.5,4.0,0.3,2.0,200,212
2023-07-20 13:49:12:395944,0.5,4.0,0.3,2.0,197,212
2023-07-20 13:49:12:461545,0.5,4.0,0.3,2.0,197,212
2023-07-20 13:49:12:531545,0.5,4.0,0.3,2.0,197,212
2023-07-20 13:49:13:091761,0.5,4.0,0.3,2.0,194,211
2023-07-20 13:49:13:179339,0.5,4.0,0.3,2.0,194,211
2023-07-20 13:49:13:242865,0.5,4.0,0.3,2.0,194,211
2023-07-20 13:49:14:398913,0.5,4.0,0.3,1.9,191,211
2023-07-20 13:49:14:467198,0.5,4.0,0.3,1.9,191,211
2023-07-20 13:49:14:531735,0.5,4.0,0.3,1.9,191,211
2023-07-20 13:49:15:097072,2.5,4.0,0.3,1.9,188,211
2023-07-20 13:49:15:176019,2.5,4.0,0.3,1.9,188,211
2023-07-20 13:49:15:249019,2.5,4.0,0.3,1.9,188,211
2023-07-20 13:49:16:408141,2.5,4.0,0.3,1.9,185,210
2023-07-20 13:49:16:484242,2.5,4.0,0.3,1.9,185,210
2023-07-20 13:49:16:547323,2.5,4.0,0.3,1.9,185,210
2023-07-20 13:49:17:095857,2.5,4.0,0.3,1.9,182,210
2023-07-20 13:49:17:160012,2.5,4.0,0.3,1.9,182,210
2023-07-20 13:49:17:223245,2.5,4.0,0.3,1.9,182,210
2023-07-20 13:49:18:420512,1.5,4.0,0.3,1.9,179,209
2023-07-20 13:49:18:483570,1.5,4.0,0.3,1.9,179,209
2023-07-20 13:49:18:547513,1.5,4.0,0.3,1.9,179,209
2023-07-20 13:49:19:089030,2.0,4.0,0.3,1.9,177,208
2023-07-20 13:49:19:160034,2.0,4.0,0.3,1.9,177,208
2023-07-20 13:49:19:228618,2.0,4.0,0.3,1.9,177,208
2023-07-20 13:49:20:402317,1.5,4.0,0.3,1.9,174,208
2023-07-20 13:49:20:468736,1.5,4.0,0.3,1.9,174,208
2023-07-20 13:49:20:533683,1.5,4.0,0.3,1.9,174,208
2023-07-20 13:49:21:110684,1.0,4.0,0.3,1.8,172,207
2023-07-20 13:49:21:196668,1.0,4.0,0.3,1.8,172,207
2023-07-20 13:49:21:274719,1.0,4.0,0.3,1.8,172,207
2023-07-20 13:49:22:433148,1.0,4.0,0.3,1.8,170,206
2023-07-20 13:49:22:497012,1.0,4.0,0.3,1.8,170,206
2023-07-20 13:49:22:562619,1.0,4.0,0.3,1.8,170,206
2023-07-20 13:49:23:082744,0.5,4.0,0.3,1.8,168,205
2023-07-20 13:49:23:146184,0.5,4.0,0.3,1.8,168,205
2023-07-20 13:49:23:210609,0.5,4.0,0.3,1.8,168,205
2023-07-20 13:49:24:429176,0.5,4.0,0.3,1.7,166,205
2023-07-20 13:49:24:498182,0.5,4.0,0.3,1.7,166,205
2023-07-20 13:49:24:565083,0.5,4.0,0.3,1.7,166,205
2023-07-20 13:49:25:084979,0.5,4.0,0.3,1.7,164,204
2023-07-20 13:49:25:154668,0.5,4.0,0.3,1.7,164,204
2023-07-20 13:49:25:219563,0.5,4.0,0.3,1.7,164,204
2023-07-20 13:49:26:414861,0.5,4.0,0.3,1.7,162,203
2023-07-20 13:49:26:478860,0.5,4.0,0.3,1.7,162,203
2023-07-20 13:49:26:549885,0.5,4.0,0.3,1.7,162,203
2023-07-20 13:49:27:089889,0.0,4.0,0.3,1.7,160,202
2023-07-20 13:49:27:155889,0.0,4.0,0.3,1.7,160,202
2023-07-20 13:49:27:233914,0.0,4.0,0.3,1.7,160,202
