Datetime, WindSpeed, WindGust_10min, WindSpeed_10min, WindSpeed_1min, WindDir_1min, WindDir_10min  
2023-07-18 16:02:08:771405,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:09:114355,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:09:458658,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:09:803785,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:10:372909,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:10:723910,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:11:070910,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:11:414910,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:11:762910,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:12:105910,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:12:454109,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:12:804108,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:13:147201,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:13:496293,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:13:847293,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:14:196365,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:14:543349,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:14:890349,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:15:267309,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:15:610349,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:15:957302,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:16:299793,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:16:643041,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:17:013290,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:17:360238,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:17:704416,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:18:047098,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:18:394600,0.0,2.5,0.0,0.2,185,185
2023-07-18 16:02:18:738800,0.0,2.5,0.0,0.2,185,185
