Datetime, WindSpeed, WindGust_10min, WindSpeed_10min, WindSpeed_1min, WindDir_1min, WindDir_10min  
2023-07-18 15:59:34:076535,1.5,2.5,0.0,0.1,186,185
2023-07-18 15:59:34:419535,1.5,2.5,0.0,0.1,186,185
2023-07-18 15:59:34:762662,1.5,2.5,0.0,0.1,186,185
2023-07-18 15:59:35:104786,1.5,2.5,0.0,0.1,186,185
2023-07-18 15:59:35:446786,1.5,2.5,0.0,0.1,186,185
2023-07-18 15:59:35:788735,1.5,2.5,0.0,0.1,186,185
2023-07-18 15:59:36:136785,1.0,2.5,0.0,0.1,186,185
2023-07-18 15:59:36:479786,1.0,2.5,0.0,0.1,186,185
2023-07-18 15:59:36:822543,1.0,2.5,0.0,0.1,186,185
2023-07-18 15:59:37:171493,1.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:37:514544,1.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:37:857669,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:38:200670,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:38:543889,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:38:887543,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:39:276794,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:39:621743,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:39:965743,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:40:314702,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:40:658702,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:41:001251,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:41:349705,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:41:692705,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:42:035654,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:42:378952,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:42:722018,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:43:066019,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:43:411148,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:43:753056,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:44:098952,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:44:443761,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:44:786883,0.5,2.5,0.0,0.2,186,185
2023-07-18 15:59:45:135831,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:45:489009,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:45:832010,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:46:181332,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:46:524456,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:46:869645,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:47:212522,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:47:554735,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:47:897745,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:48:247283,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:48:589863,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:48:931534,0.0,2.5,0.0,0.2,186,185
2023-07-18 15:59:49:273535,0.0,2.5,0.0,0.2,186,185
