Datetime, WindSpeed, WindGust_10min, WindSpeed_10min, WindSpeed_1min, WindDir_1min, WindDir_10min  
2023-07-21 16:23:21:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:22:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:22:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:23:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:23:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:24:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:24:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:25:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:25:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:26:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:26:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:27:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:27:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:28:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:28:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:29:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:29:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:30:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:30:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:31:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:31:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:32:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:32:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:33:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:33:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:34:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:34:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:35:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:35:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:36:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:36:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:37:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:37:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:38:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:38:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:39:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:39:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:40:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:40:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:41:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:41:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:42:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:42:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:43:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:43:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:44:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:44:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:45:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:45:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:46:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:46:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:47:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:47:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:48:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:48:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:49:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:49:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:50:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:50:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:51:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:51:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:52:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:52:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:53:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:53:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:54:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:54:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:55:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:55:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:56:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:56:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:57:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:57:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:58:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:58:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:59:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:23:59:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:00:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:00:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:01:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:01:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:02:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:02:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:03:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:03:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:04:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:04:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:05:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:05:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:06:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:06:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:07:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:07:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:07:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:08:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:09:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:09:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:10:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:10:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:11:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:11:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:12:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:12:,0.0,0.0,0.0,0.0,171,170
2023-07-21 16:24:13:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:13:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:14:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:14:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:15:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:15:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:16:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:16:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:17:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:17:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:17:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:18:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:19:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:19:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:20:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:20:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:21:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:21:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:22:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:22:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:23:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:23:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:24:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:24:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:25:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:25:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:26:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:26:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:27:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:27:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:28:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:28:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:29:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:29:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:30:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:30:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:31:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:31:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:32:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:32:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:33:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:33:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:34:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:34:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:35:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:35:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:36:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:36:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:37:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:37:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:38:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:38:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:39:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:39:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:40:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:40:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:41:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:41:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:42:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:42:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:43:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:43:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:44:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:44:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:45:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:45:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:46:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:46:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:47:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:47:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:48:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:48:,0.0,0.0,0.0,0.0,171,171
2023-07-21 16:24:49:,0.0,0.0,0.0,0.0,171,171
